Looking for friends,"I dont care what rank you are, as long as you play support",0.7368723232750698
Looking for friends,"Looking for a support to duo with,will mainly be playing ranked. dont take things super serious,but would still like to win and if not learn from the game",0.7908119176421496
Looking for friends,Just trying to have don’t care if good or bad just some fun people to play with,0.7912721317890642
Looking for friends,"Looking for someone chill to play ranked with. Don't want any toxic people, just someone who can play their role, have fun, and wants to improve as well as rank up",0.7971144839748238
LF friends to learn/play from,Looking for chill norms/arams/blitz,0.5934729470857103
LF friends to learn/play from,Dia looking for high dia master,0.5024232094136515
LF friends to learn/play from,Aussie on NA looking for friends,0.666129003082671
LF friends to learn/play from,Looking to learn and have fun,0.8056057576711844
LF friends to learn/play from,Looking for chill nrorms,0.598524240654273
LF friends to learn/play from,Under lvl 15 looking for people to partner with,0.7382751922064116
LF friends to learn/play from,Silver 4 looking for duo,0.5670079712930566
LF friends to learn/play from,Support/Mid D5 loooking for adc,0.5081610356263144
LF friends to learn/play from,Looking for friends,0.717649621785757
LF friends to learn/play from,LF friends to learn/play from,1.0
LF friends to learn/play from,Support main lf duo unranked,0.5337093024737976
LF friends to learn/play from,Furry improving on league,0.5575287766327582
LF friends to learn/play from,Crappy support/mid looking for people to play with,0.8131031492759372
LF friends to learn/play from,looking for braum support for kled,0.6068957289821836
LF friends to learn/play from,Silver 1 75% ER lloking to duo to gold or higher,0.6407845461792875
LF friends to learn/play from,LF cool friends,0.7199113336627024
LF friends to learn/play from,Gold 1 ADC looking for low plat/high hold support duo,0.6527851951942759
LF friends to learn/play from,"Support main, lf someone around plat v to duo with",0.7826843711158068
LF friends to learn/play from,Gold 3 looking for duo to climb,0.6828079167291145
LF friends to learn/play from,Looking for someone nice/competent,0.7146347214790308
LF friends to learn/play from,"Playing all night, looking for nami/lul",0.7378288420575884
LF friends to learn/play from,dia smurfs only,0.27911563432639624
LF friends to learn/play from,looking for adc main,0.5216014312751867
LF friends to learn/play from,"plat+, is support name",0.576495661610446
LF friends to learn/play from,is jungle main,0.48434887270531074
LF friends to learn/play from,looking for non toxic player to win lane,0.7086783875730454
LF friends to learn/play from,Looking for a fun duo partner,0.6648261498617498
LF friends to learn/play from,Jayce mid one trick,0.3773655028603837
LF friends to learn/play from,looking to climb and have fun,0.7528023486223842
LF friends to learn/play from,"vayne otp looking for a thresh otp for a diamond rush before season ends,",0.5916840415578395
LF friends to learn/play from,Someone who wants to play a solid amount of games and climb. Aggressive Support Leona Main Smurfs Welcome,0.7690958751614524
LF friends to learn/play from,HELP ME CARRY PLEASE I need gold before season ends,0.7398527425373889
LF friends to learn/play from,"Looking for serious, commited, duo partner with good cs to climb with till end of season",0.7447269532780086
LF friends to learn/play from,looking far an adc that know what he's doing !!!,0.6912161148531448
LF friends to learn/play from,Looking for main ADC Gold V+ to try and climb to Platinum. I mainly play Leona but I can play Thresh and Blitzcrank too,0.7552141530498985
LF friends to learn/play from,Was high plat last season. Im trying to get back on my old level of play after a very long break.,0.7641819083802277
LF friends to learn/play from,Looking for yasuo adc. Knockup support main.,0.6173086760403333
LF friends to learn/play from,Looking to get to platinum before the end of the season with someone,0.7462830728744777
LF friends to learn/play from,Looking for a duo GOLD 3 and higher to climb. Add me have a mic please. Play to win,0.7925778724691568
LF friends to learn/play from,I need help getting to Silver. I play like silver just stuck in bronze. Need someone to climb with,0.7700441392235252
LF friends to learn/play from,LOOKING FOR SUPPORT TO DUO WITH ALL NIGHT FAST FAST FAST,0.6978589039151392
LF friends to learn/play from,"Tryhard platinum before end season Someone who understands late game,teamfighting,splitpushing, doesnt tilt from feeding",0.7135462662440791
LF friends to learn/play from,"somebody who wants to duo bot and climb, i have a brain hope you do too",0.7606749171325015
LF friends to learn/play from,"going to be a positive player who knows what their doing, 0 toxicity or contributing to someone else tilting.",0.7819915304664715
LF friends to learn/play from,"hey, if you looking to get gold this season hmu and we'll get there fast :)",0.7485756236364548
LF friends to learn/play from,Ranking up silver smurf to plat before season ends. Just add AdrianeRzS. Only Silver 1+,0.6783983137823221
LF friends to learn/play from,Looking for a duo to get diamond before season ends ! add me on league and lets win some games,0.7761336787593449
LF friends to learn/play from,Heyo I'm looking for someone to duo with that wants to have fun and win all we play / wants to rank up obviously ^^!,0.8221840555773613
LF friends to learn/play from,Looking for a support to help me carry. 2v5 expected.,0.7548384841685913
LF friends to learn/play from, Looking for a duo partner who doesn't feed.,0.7332134629927645
LF friends to learn/play from,LOOKING FOR AN AGGRESIVE DUOQ TO CLIMB TO DIAMOND,0.7028092030369839
LF friends to learn/play from,Looking for a support main to climb with.,0.7226932260517577
LF friends to learn/play from,friendly and wanting to climb :D,0.7207604723098673
LF friends to learn/play from,"Diamond Rush before the end of s8, Plat prefer.",0.6382313807753759
LF friends to learn/play from,Need someone to climb with. Someone that know how to play their lanes excellent.,0.8052329237433875
LF friends to learn/play from,"Yo, I am a noob looking for someone to play with. I play mostly for fun, but I never int or rage. Add me on LoL if interested",0.7845968321320185
LF friends to learn/play from,Looking for some people to tag along and grind the rest of the season,0.7339876154720241
LF friends to learn/play from,Hi I like to carry games as an AD. I'm looking for a support main who likes to play aggressive and wants to climb!,0.8108223825479951
LF friends to learn/play from,LF a nice person to play bot lane together and have some fun. I main support.,0.8107894881111624
LF friends to learn/play from,Silver 3 here maining mid lane looking for a duo to climb,0.6655712606214066
LF friends to learn/play from,"Grinding out of silver, sup main. Let's get you fed",0.7050674277157978
LF friends to learn/play from,supp main searching for an adc,0.5200027956712958
LF friends to learn/play from,"Hey everyone, a gamer girl main Lulu looking for a cool and good duo to play with",0.7531234067179097
LF friends to learn/play from,Graves Jgl looking for a strong laner,0.499837264884365
LF friends to learn/play from,Looking for a chill duo.,0.6504466118713712
LF friends to learn/play from,"duo adc would be preferred, but it doesn't matter too much. I also play a mean mid lane, so even accepting supports.",0.7082217408321086
LF friends to learn/play from,"Top/Jungle main, looking for someone who is serious about climbing, and someone who can and will play alot not quitting after 1 loss. i am looking to get better, learn, and build synergy with someone",0.8033754320305138
LF friends to learn/play from,plat 3 adc main looking for support main to duo with,0.6598488103593473
LF friends to learn/play from,trying to do the impossible and climb to plat in a few short weeks lol. I have the time so why not.,0.752627899613957
LF friends to learn/play from,Support main LF adc to duo with in ranked,0.7042270736255098
LF friends to learn/play from,LF duo partner to hit gold with before the end of the season. Mostly play tanky supports such as leona and braum,0.75605644966632
LF friends to learn/play from,Im a Support main Silver2 atm looking for a duo to get plat by end of season,0.732486977403029
LF friends to learn/play from,support main just looking to have fun and chill unranked,0.7508614157931544
LF friends to learn/play from,Looking for a sup main who is a chill bro and has a decent sense of humor and doesn't mind playing on stream with me,0.7293832070016458
LF friends to learn/play from,’m looking for some chill people to play Unranked with,0.7914543091555615
LF friends to learn/play from,silver 2 supp main LF adc to duo to gold with,0.6625656050735784
LF friends to learn/play from,Looking for Fun People,0.7090363393461907
LF friends to learn/play from,"Support player looking fora non-raging, chill and competent person to climb to gold with before season ends",0.7513497560072017
LF friends to learn/play from,"Hey all, I’m looking for someone to carry games with, willing to learn together and chill (as in not flamy, we gonna tryhard nonetheless).",0.7834489540790814
LF friends to learn/play from,"I’m not competitive, nor do I ever want to be competitive. I want to have fun in the game.",0.7730596803018299
LF friends to learn/play from,I'm looking for competitive and friendly people that will want to improve and still have a fun time while we duo,0.7711351474080053
LF friends to learn/play from,Silver support main would prefer top/jungle/mid duo. No rude people please.,0.7568030078825889
LF friends to learn/play from,". im adc top main so any other roles would be good, please be serious about winning im trying to climb",0.7585417827634788
LF friends to learn/play from,I am a Bard player who is looking for a duo to diamond,0.7114990258591078
LF friends to learn/play from,"I dont care what rank you are, as long as you play support",0.768378871514677
LF friends to learn/play from,"Looking for a support to duo with,will mainly be playing ranked. dont take things super serious,but would still like to win and if not learn from the game",0.7966534402460095
LF friends to learn/play from,Just trying to have don’t care if good or bad just some fun people to play with,0.8093130359452299
LF friends to learn/play from,"Looking for someone chill to play ranked with. Don't want any toxic people, just someone who can play their role, have fun, and wants to improve as well as rank up",0.8052715893755262
Support main lf duo unranked,Looking for chill norms/arams/blitz,0.2942208816694441
Support main lf duo unranked,Dia looking for high dia master,0.4152961655600331
Support main lf duo unranked,Aussie on NA looking for friends,0.41462034540824744
Support main lf duo unranked,Looking to learn and have fun,0.4149080018877643
Support main lf duo unranked,Looking for chill nrorms,0.3455949480928743
Support main lf duo unranked,Under lvl 15 looking for people to partner with,0.449769990616435
Support main lf duo unranked,Silver 4 looking for duo,0.5433514577373304
Support main lf duo unranked,Support/Mid D5 loooking for adc,0.4119214053526546
Support main lf duo unranked,Looking for friends,0.4147924746015962
Support main lf duo unranked,LF friends to learn/play from,0.5337093024737976
Support main lf duo unranked,Support main lf duo unranked,1.0
Support main lf duo unranked,Furry improving on league,0.520320764508522
Support main lf duo unranked,Crappy support/mid looking for people to play with,0.5270667297974114
Support main lf duo unranked,looking for braum support for kled,0.4532577250629443
Support main lf duo unranked,Silver 1 75% ER lloking to duo to gold or higher,0.4403389028740003
Support main lf duo unranked,LF cool friends,0.5294528222214572
Support main lf duo unranked,Gold 1 ADC looking for low plat/high hold support duo,0.5670503423872426
Support main lf duo unranked,"Support main, lf someone around plat v to duo with",0.7284161831649143
Support main lf duo unranked,Gold 3 looking for duo to climb,0.554627677492708
Support main lf duo unranked,Looking for someone nice/competent,0.40297366396865963
Support main lf duo unranked,"Playing all night, looking for nami/lul",0.45147557593886395
Support main lf duo unranked,dia smurfs only,0.25163392114739636
Support main lf duo unranked,looking for adc main,0.4769426801722297
Support main lf duo unranked,"plat+, is support name",0.4889439925462216
Support main lf duo unranked,is jungle main,0.48306642823240475
Support main lf duo unranked,looking for non toxic player to win lane,0.557137747448862
Support main lf duo unranked,Looking for a fun duo partner,0.5588721181567188
Support main lf duo unranked,Jayce mid one trick,0.3853573973739822
Support main lf duo unranked,looking to climb and have fun,0.43819150137759555
Support main lf duo unranked,"vayne otp looking for a thresh otp for a diamond rush before season ends,",0.45772795315280196
Support main lf duo unranked,Someone who wants to play a solid amount of games and climb. Aggressive Support Leona Main Smurfs Welcome,0.5679329116996967
Support main lf duo unranked,HELP ME CARRY PLEASE I need gold before season ends,0.5022655179144224
Support main lf duo unranked,"Looking for serious, commited, duo partner with good cs to climb with till end of season",0.5904978697560009
Support main lf duo unranked,looking far an adc that know what he's doing !!!,0.4494267590387383
Support main lf duo unranked,Looking for main ADC Gold V+ to try and climb to Platinum. I mainly play Leona but I can play Thresh and Blitzcrank too,0.5263997151999751
Support main lf duo unranked,Was high plat last season. Im trying to get back on my old level of play after a very long break.,0.540104930502511
Support main lf duo unranked,Looking for yasuo adc. Knockup support main.,0.5275878346408059
Support main lf duo unranked,Looking to get to platinum before the end of the season with someone,0.5115809569848707
Support main lf duo unranked,Looking for a duo GOLD 3 and higher to climb. Add me have a mic please. Play to win,0.5684690958794109
Support main lf duo unranked,I need help getting to Silver. I play like silver just stuck in bronze. Need someone to climb with,0.49417642266960193
Support main lf duo unranked,LOOKING FOR SUPPORT TO DUO WITH ALL NIGHT FAST FAST FAST,0.5592620564634625
Support main lf duo unranked,"Tryhard platinum before end season Someone who understands late game,teamfighting,splitpushing, doesnt tilt from feeding",0.5238868419352287
Support main lf duo unranked,"somebody who wants to duo bot and climb, i have a brain hope you do too",0.5088209217839703
Support main lf duo unranked,"going to be a positive player who knows what their doing, 0 toxicity or contributing to someone else tilting.",0.501046374262464
Support main lf duo unranked,"hey, if you looking to get gold this season hmu and we'll get there fast :)",0.4697889198398716
Support main lf duo unranked,Ranking up silver smurf to plat before season ends. Just add AdrianeRzS. Only Silver 1+,0.5132263461381187
Support main lf duo unranked,Looking for a duo to get diamond before season ends ! add me on league and lets win some games,0.5925573590773738
Support main lf duo unranked,Heyo I'm looking for someone to duo with that wants to have fun and win all we play / wants to rank up obviously ^^!,0.5418421860933974
Support main lf duo unranked,Looking for a support to help me carry. 2v5 expected.,0.496296235314647
Support main lf duo unranked, Looking for a duo partner who doesn't feed.,0.5573935437453253
Support main lf duo unranked,LOOKING FOR AN AGGRESIVE DUOQ TO CLIMB TO DIAMOND,0.46391170899888295
Support main lf duo unranked,Looking for a support main to climb with.,0.560305807079645
Support main lf duo unranked,friendly and wanting to climb :D,0.4508532426944551
Support main lf duo unranked,"Diamond Rush before the end of s8, Plat prefer.",0.4733419675177291
Support main lf duo unranked,Need someone to climb with. Someone that know how to play their lanes excellent.,0.501702128695886
Support main lf duo unranked,"Yo, I am a noob looking for someone to play with. I play mostly for fun, but I never int or rage. Add me on LoL if interested",0.4821483442002101
Support main lf duo unranked,Looking for some people to tag along and grind the rest of the season,0.5130990622969073
Support main lf duo unranked,Hi I like to carry games as an AD. I'm looking for a support main who likes to play aggressive and wants to climb!,0.5487081940665984
Support main lf duo unranked,LF a nice person to play bot lane together and have some fun. I main support.,0.5852345188113143
Support main lf duo unranked,Silver 3 here maining mid lane looking for a duo to climb,0.5571422826946056
Support main lf duo unranked,"Grinding out of silver, sup main. Let's get you fed",0.486246540356997
Support main lf duo unranked,supp main searching for an adc,0.46556922539325973
Support main lf duo unranked,"Hey everyone, a gamer girl main Lulu looking for a cool and good duo to play with",0.5569978873130756
Support main lf duo unranked,Graves Jgl looking for a strong laner,0.45570751003888
Support main lf duo unranked,Looking for a chill duo.,0.5413604474486622
Support main lf duo unranked,"duo adc would be preferred, but it doesn't matter too much. I also play a mean mid lane, so even accepting supports.",0.5336474145181546
Support main lf duo unranked,"Top/Jungle main, looking for someone who is serious about climbing, and someone who can and will play alot not quitting after 1 loss. i am looking to get better, learn, and build synergy with someone",0.506730067531625
Support main lf duo unranked,plat 3 adc main looking for support main to duo with,0.6710760573372079
Support main lf duo unranked,trying to do the impossible and climb to plat in a few short weeks lol. I have the time so why not.,0.486225153668414
Support main lf duo unranked,Support main LF adc to duo with in ranked,0.7966271535707111
Support main lf duo unranked,LF duo partner to hit gold with before the end of the season. Mostly play tanky supports such as leona and braum,0.664177375157998
Support main lf duo unranked,Im a Support main Silver2 atm looking for a duo to get plat by end of season,0.6181411676171803
Support main lf duo unranked,support main just looking to have fun and chill unranked,0.6339395430269414
Support main lf duo unranked,Looking for a sup main who is a chill bro and has a decent sense of humor and doesn't mind playing on stream with me,0.519636181234531
Support main lf duo unranked,’m looking for some chill people to play Unranked with,0.5843725009900156
Support main lf duo unranked,silver 2 supp main LF adc to duo to gold with,0.6427667923964929
Support main lf duo unranked,Looking for Fun People,0.37483966159784254
Support main lf duo unranked,"Support player looking fora non-raging, chill and competent person to climb to gold with before season ends",0.5515549703355528
Support main lf duo unranked,"Hey all, I’m looking for someone to carry games with, willing to learn together and chill (as in not flamy, we gonna tryhard nonetheless).",0.473859142061838
Support main lf duo unranked,"I’m not competitive, nor do I ever want to be competitive. I want to have fun in the game.",0.493732471700411
Support main lf duo unranked,I'm looking for competitive and friendly people that will want to improve and still have a fun time while we duo,0.5322614105746744
Support main lf duo unranked,Silver support main would prefer top/jungle/mid duo. No rude people please.,0.5670445954710949
Support main lf duo unranked,". im adc top main so any other roles would be good, please be serious about winning im trying to climb",0.551355716217181
Support main lf duo unranked,I am a Bard player who is looking for a duo to diamond,0.5625969028581245
Support main lf duo unranked,"I dont care what rank you are, as long as you play support",0.5079959791752169
Support main lf duo unranked,"Looking for a support to duo with,will mainly be playing ranked. dont take things super serious,but would still like to win and if not learn from the game",0.5781188741262562
Support main lf duo unranked,Just trying to have don’t care if good or bad just some fun people to play with,0.4994988186248159
Support main lf duo unranked,"Looking for someone chill to play ranked with. Don't want any toxic people, just someone who can play their role, have fun, and wants to improve as well as rank up",0.5045136335586687
Furry improving on league,Looking for chill norms/arams/blitz,0.41978751833013017
Furry improving on league,Dia looking for high dia master,0.4638685514617825
Furry improving on league,Aussie on NA looking for friends,0.6354729768581545
Furry improving on league,Looking to learn and have fun,0.6229968607274181
Furry improving on league,Looking for chill nrorms,0.5570181034271859
Furry improving on league,Under lvl 15 looking for people to partner with,0.608382133030662
Furry improving on league,Silver 4 looking for duo,0.5260372755977096
Furry improving on league,Support/Mid D5 loooking for adc,0.4154174875002091
Furry improving on league,Looking for friends,0.6107258931657206
Furry improving on league,LF friends to learn/play from,0.5575287766327582
Furry improving on league,Support main lf duo unranked,0.520320764508522
Furry improving on league,Furry improving on league,1.0
Furry improving on league,Crappy support/mid looking for people to play with,0.6735343000624754
Furry improving on league,looking for braum support for kled,0.6020044005873899
Furry improving on league,Silver 1 75% ER lloking to duo to gold or higher,0.48441059862855324
Furry improving on league,LF cool friends,0.42935898575339404
Furry improving on league,Gold 1 ADC looking for low plat/high hold support duo,0.5733085783718405
Furry improving on league,"Support main, lf someone around plat v to duo with",0.617791523900517
Furry improving on league,Gold 3 looking for duo to climb,0.599621099332423
Furry improving on league,Looking for someone nice/competent,0.5715154229419463
Furry improving on league,"Playing all night, looking for nami/lul",0.6214440011357374
Furry improving on league,dia smurfs only,0.2746120575274155
Furry improving on league,looking for adc main,0.5171240888409502
Furry improving on league,"plat+, is support name",0.496659475187929
Furry improving on league,is jungle main,0.48789509492012695
Furry improving on league,looking for non toxic player to win lane,0.7105032516514536
Furry improving on league,Looking for a fun duo partner,0.620920900576503
Furry improving on league,Jayce mid one trick,0.4693577635188418
Furry improving on league,looking to climb and have fun,0.6357008671877045
Furry improving on league,"vayne otp looking for a thresh otp for a diamond rush before season ends,",0.6243161274061231
Furry improving on league,Someone who wants to play a solid amount of games and climb. Aggressive Support Leona Main Smurfs Welcome,0.7301031197620622
Furry improving on league,HELP ME CARRY PLEASE I need gold before season ends,0.6479028315365991
Furry improving on league,"Looking for serious, commited, duo partner with good cs to climb with till end of season",0.6978372771383188
Furry improving on league,looking far an adc that know what he's doing !!!,0.6015103850564834
Furry improving on league,Looking for main ADC Gold V+ to try and climb to Platinum. I mainly play Leona but I can play Thresh and Blitzcrank too,0.6500096934352955
Furry improving on league,Was high plat last season. Im trying to get back on my old level of play after a very long break.,0.6962009211016502
Furry improving on league,Looking for yasuo adc. Knockup support main.,0.5724507063310105
Furry improving on league,Looking to get to platinum before the end of the season with someone,0.6772752366203378
Furry improving on league,Looking for a duo GOLD 3 and higher to climb. Add me have a mic please. Play to win,0.6646760893170341
Furry improving on league,I need help getting to Silver. I play like silver just stuck in bronze. Need someone to climb with,0.64499837736265
Furry improving on league,LOOKING FOR SUPPORT TO DUO WITH ALL NIGHT FAST FAST FAST,0.6266527673639509
Furry improving on league,"Tryhard platinum before end season Someone who understands late game,teamfighting,splitpushing, doesnt tilt from feeding",0.6773304450699729
Furry improving on league,"somebody who wants to duo bot and climb, i have a brain hope you do too",0.6376175899119734
Furry improving on league,"going to be a positive player who knows what their doing, 0 toxicity or contributing to someone else tilting.",0.6827178439210713
Furry improving on league,"hey, if you looking to get gold this season hmu and we'll get there fast :)",0.626048761895933
Furry improving on league,Ranking up silver smurf to plat before season ends. Just add AdrianeRzS. Only Silver 1+,0.6222332256449129
Furry improving on league,Looking for a duo to get diamond before season ends ! add me on league and lets win some games,0.7513743874853347
Furry improving on league,Heyo I'm looking for someone to duo with that wants to have fun and win all we play / wants to rank up obviously ^^!,0.6728527356300191
Furry improving on league,Looking for a support to help me carry. 2v5 expected.,0.6449246922284549
Furry improving on league, Looking for a duo partner who doesn't feed.,0.6511588836043999
Furry improving on league,LOOKING FOR AN AGGRESIVE DUOQ TO CLIMB TO DIAMOND,0.6320115326408878
Furry improving on league,Looking for a support main to climb with.,0.6547545869921918
Furry improving on league,friendly and wanting to climb :D,0.5881477892933237
Furry improving on league,"Diamond Rush before the end of s8, Plat prefer.",0.5722918207907775
Furry improving on league,Need someone to climb with. Someone that know how to play their lanes excellent.,0.672698560876489
Furry improving on league,"Yo, I am a noob looking for someone to play with. I play mostly for fun, but I never int or rage. Add me on LoL if interested",0.6466021718066057
Furry improving on league,Looking for some people to tag along and grind the rest of the season,0.7018876355927947
Furry improving on league,Hi I like to carry games as an AD. I'm looking for a support main who likes to play aggressive and wants to climb!,0.6887298234896735
Furry improving on league,LF a nice person to play bot lane together and have some fun. I main support.,0.6741977055082687
Furry improving on league,Silver 3 here maining mid lane looking for a duo to climb,0.6151143223320661
Furry improving on league,"Grinding out of silver, sup main. Let's get you fed",0.6030138053713364
Furry improving on league,supp main searching for an adc,0.47746116107150927
Furry improving on league,"Hey everyone, a gamer girl main Lulu looking for a cool and good duo to play with",0.6828304635742954
Furry improving on league,Graves Jgl looking for a strong laner,0.5442070516213534
Furry improving on league,Looking for a chill duo.,0.6030159058052824
Furry improving on league,"duo adc would be preferred, but it doesn't matter too much. I also play a mean mid lane, so even accepting supports.",0.640231629299083
Furry improving on league,"Top/Jungle main, looking for someone who is serious about climbing, and someone who can and will play alot not quitting after 1 loss. i am looking to get better, learn, and build synergy with someone",0.6816508516021758
Furry improving on league,plat 3 adc main looking for support main to duo with,0.5919343014550207
Furry improving on league,trying to do the impossible and climb to plat in a few short weeks lol. I have the time so why not.,0.6472420319752139
Furry improving on league,Support main LF adc to duo with in ranked,0.6107061227985602
Furry improving on league,LF duo partner to hit gold with before the end of the season. Mostly play tanky supports such as leona and braum,0.7010916096655897
Furry improving on league,Im a Support main Silver2 atm looking for a duo to get plat by end of season,0.6703572371058911
Furry improving on league,support main just looking to have fun and chill unranked,0.6878491052098591
Furry improving on league,Looking for a sup main who is a chill bro and has a decent sense of humor and doesn't mind playing on stream with me,0.6846874531844485
Furry improving on league,’m looking for some chill people to play Unranked with,0.674313801700812
Furry improving on league,silver 2 supp main LF adc to duo to gold with,0.47373223141256043
Furry improving on league,Looking for Fun People,0.6235853997094969
Furry improving on league,"Support player looking fora non-raging, chill and competent person to climb to gold with before season ends",0.6924111187234285
Furry improving on league,"Hey all, I’m looking for someone to carry games with, willing to learn together and chill (as in not flamy, we gonna tryhard nonetheless).",0.6302104665369198
Furry improving on league,"I’m not competitive, nor do I ever want to be competitive. I want to have fun in the game.",0.6492990874202875
Furry improving on league,I'm looking for competitive and friendly people that will want to improve and still have a fun time while we duo,0.691400124084138
Furry improving on league,Silver support main would prefer top/jungle/mid duo. No rude people please.,0.604539778212756
Furry improving on league,". im adc top main so any other roles would be good, please be serious about winning im trying to climb",0.6484277802718239
Furry improving on league,I am a Bard player who is looking for a duo to diamond,0.6519592062872622
Furry improving on league,"I dont care what rank you are, as long as you play support",0.649412663249886
Furry improving on league,"Looking for a support to duo with,will mainly be playing ranked. dont take things super serious,but would still like to win and if not learn from the game",0.7003343195939019
Furry improving on league,Just trying to have don’t care if good or bad just some fun people to play with,0.6601626081440289
Furry improving on league,"Looking for someone chill to play ranked with. Don't want any toxic people, just someone who can play their role, have fun, and wants to improve as well as rank up",0.6982070410086291
Crappy support/mid looking for people to play with,Looking for chill norms/arams/blitz,0.6454530205929639
Crappy support/mid looking for people to play with,Dia looking for high dia master,0.6106766956378469
Crappy support/mid looking for people to play with,Aussie on NA looking for friends,0.7507160728933396
Crappy support/mid looking for people to play with,Looking to learn and have fun,0.8601234900349226
Crappy support/mid looking for people to play with,Looking for chill nrorms,0.7693427061248959
Crappy support/mid looking for people to play with,Under lvl 15 looking for people to partner with,0.8734941519291402
Crappy support/mid looking for people to play with,Silver 4 looking for duo,0.7166332193927111
Crappy support/mid looking for people to play with,Support/Mid D5 loooking for adc,0.6809275644807925
Crappy support/mid looking for people to play with,Looking for friends,0.8258612414718066
Crappy support/mid looking for people to play with,LF friends to learn/play from,0.8131031492759372
Crappy support/mid looking for people to play with,Support main lf duo unranked,0.5270667297974114
Crappy support/mid looking for people to play with,Furry improving on league,0.6735343000624754
Crappy support/mid looking for people to play with,Crappy support/mid looking for people to play with,1.0
Crappy support/mid looking for people to play with,looking for braum support for kled,0.851336955333974
Crappy support/mid looking for people to play with,Silver 1 75% ER lloking to duo to gold or higher,0.7029649536743939
Crappy support/mid looking for people to play with,LF cool friends,0.5699168432090221
Crappy support/mid looking for people to play with,Gold 1 ADC looking for low plat/high hold support duo,0.8137795925325307
Crappy support/mid looking for people to play with,"Support main, lf someone around plat v to duo with",0.8186019019044245
Crappy support/mid looking for people to play with,Gold 3 looking for duo to climb,0.7900724720444078
Crappy support/mid looking for people to play with,Looking for someone nice/competent,0.8681619649050694
Crappy support/mid looking for people to play with,"Playing all night, looking for nami/lul",0.809518944126922
Crappy support/mid looking for people to play with,dia smurfs only,0.30782280382288935
Crappy support/mid looking for people to play with,looking for adc main,0.7130027436783687
Crappy support/mid looking for people to play with,"plat+, is support name",0.7100144436184391
Crappy support/mid looking for people to play with,is jungle main,0.5597926047349304
Crappy support/mid looking for people to play with,looking for non toxic player to win lane,0.8213283196495709
Crappy support/mid looking for people to play with,Looking for a fun duo partner,0.7903063804105555
Crappy support/mid looking for people to play with,Jayce mid one trick,0.5114549000290896
Crappy support/mid looking for people to play with,looking to climb and have fun,0.8455302545523177
Crappy support/mid looking for people to play with,"vayne otp looking for a thresh otp for a diamond rush before season ends,",0.6987710948086739
Crappy support/mid looking for people to play with,Someone who wants to play a solid amount of games and climb. Aggressive Support Leona Main Smurfs Welcome,0.8756253143714496
Crappy support/mid looking for people to play with,HELP ME CARRY PLEASE I need gold before season ends,0.8131872195359366
Crappy support/mid looking for people to play with,"Looking for serious, commited, duo partner with good cs to climb with till end of season",0.8710998572666568
Crappy support/mid looking for people to play with,looking far an adc that know what he's doing !!!,0.785328669735288
Crappy support/mid looking for people to play with,Looking for main ADC Gold V+ to try and climb to Platinum. I mainly play Leona but I can play Thresh and Blitzcrank too,0.8393747198854361
Crappy support/mid looking for people to play with,Was high plat last season. Im trying to get back on my old level of play after a very long break.,0.8656890748053659
Crappy support/mid looking for people to play with,Looking for yasuo adc. Knockup support main.,0.79615900522566
Crappy support/mid looking for people to play with,Looking to get to platinum before the end of the season with someone,0.8664628512968892
Crappy support/mid looking for people to play with,Looking for a duo GOLD 3 and higher to climb. Add me have a mic please. Play to win,0.8871397102930052
Crappy support/mid looking for people to play with,I need help getting to Silver. I play like silver just stuck in bronze. Need someone to climb with,0.8619265030039224
Crappy support/mid looking for people to play with,LOOKING FOR SUPPORT TO DUO WITH ALL NIGHT FAST FAST FAST,0.8641563190695055
Crappy support/mid looking for people to play with,"Tryhard platinum before end season Someone who understands late game,teamfighting,splitpushing, doesnt tilt from feeding",0.7991738114685422
Crappy support/mid looking for people to play with,"somebody who wants to duo bot and climb, i have a brain hope you do too",0.8300717369409157
Crappy support/mid looking for people to play with,"going to be a positive player who knows what their doing, 0 toxicity or contributing to someone else tilting.",0.8598652823763817
Crappy support/mid looking for people to play with,"hey, if you looking to get gold this season hmu and we'll get there fast :)",0.8262918460521758
Crappy support/mid looking for people to play with,Ranking up silver smurf to plat before season ends. Just add AdrianeRzS. Only Silver 1+,0.7609013409638895
Crappy support/mid looking for people to play with,Looking for a duo to get diamond before season ends ! add me on league and lets win some games,0.8659080912245813
Crappy support/mid looking for people to play with,Heyo I'm looking for someone to duo with that wants to have fun and win all we play / wants to rank up obviously ^^!,0.8955869739201666
Crappy support/mid looking for people to play with,Looking for a support to help me carry. 2v5 expected.,0.8930079314620851
Crappy support/mid looking for people to play with, Looking for a duo partner who doesn't feed.,0.8479422749017238
Crappy support/mid looking for people to play with,LOOKING FOR AN AGGRESIVE DUOQ TO CLIMB TO DIAMOND,0.8250542131062714
Crappy support/mid looking for people to play with,Looking for a support main to climb with.,0.891004775655409
Crappy support/mid looking for people to play with,friendly and wanting to climb :D,0.7824879506576449
Crappy support/mid looking for people to play with,"Diamond Rush before the end of s8, Plat prefer.",0.7286289329154347
Crappy support/mid looking for people to play with,Need someone to climb with. Someone that know how to play their lanes excellent.,0.8816907254896958
Crappy support/mid looking for people to play with,"Yo, I am a noob looking for someone to play with. I play mostly for fun, but I never int or rage. Add me on LoL if interested",0.867477325483904
Crappy support/mid looking for people to play with,Looking for some people to tag along and grind the rest of the season,0.8768290436591006
